时间,电价(元/kWh),负荷(kW),温度(℃),风速(m/s),云量(%)
2024/08/16 00:00,280.17,35118.0,27.0,2.0,0.0
2024/08/16 00:15,341.99,41281.0,27.0,1.5,0.0
2024/08/16 00:30,339.02,40851.0,27.0,1.0,0.0
2024/08/16 00:45,310.32,39515.0,27.0,1.5,0.0
2024/08/16 01:00,306.88,38346.0,27.0,2.0,0.0
2024/08/16 01:15,277.0,39344.0,27.0,1.5,0.0
2024/08/16 01:30,280.12,38968.0,27.0,1.0,0.0
2024/08/16 01:45,285.36,39177.0,27.0,1.5,0.0
2024/08/16 02:00,285.36,39125.0,27.0,2.0,0.0
2024/08/16 02:15,282.12,38583.0,27.0,2.0,20.5
2024/08/16 02:30,282.12,37485.0,27.0,2.0,41.0
2024/08/16 02:45,280.0,36878.0,27.0,2.0,61.5
2024/08/16 03:00,280.82,36197.0,27.0,2.0,82.0
2024/08/16 03:15,280.17,36226.0,27.0,2.0,80.0
2024/08/16 03:30,280.0,35630.0,27.0,2.0,78.0
2024/08/16 03:45,277.82,34991.0,27.0,1.5,78.0
2024/08/16 04:00,277.0,33789.0,27.0,1.0,78.0
2024/08/16 04:15,272.0,33340.0,27.0,1.5,80.0
2024/08/16 04:30,270.0,33256.0,27.0,2.0,82.0
2024/08/16 04:45,258.21,33061.0,27.0,1.5,82.0
2024/08/16 05:00,250.0,32464.0,27.0,1.0,82.0
2024/08/16 05:15,230.0,32799.0,27.0,1.0,82.0
2024/08/16 05:30,210.0,33099.0,27.0,1.0,82.0
2024/08/16 05:45,250.0,33757.0,27.0,1.5,82.0
2024/08/16 06:00,250.31,34208.0,27.0,2.0,82.0
2024/08/16 06:15,267.34,35359.0,27.0,1.5,82.0
2024/08/16 06:30,270.0,35881.0,27.0,1.0,82.0
2024/08/16 06:45,270.0,36904.0,27.0,1.5,82.0
2024/08/16 07:00,276.12,36759.0,27.0,2.0,82.0
2024/08/16 07:15,240.0,37037.0,27.0,2.0,82.0
2024/08/16 07:30,270.0,37250.0,27.0,2.0,82.0
2024/08/16 07:45,272.91,38148.0,27.0,2.0,82.0
2024/08/16 08:00,280.0,41177.0,27.0,2.0,82.0
2024/08/16 08:15,275.64,45233.0,28.0,1.5,82.0
2024/08/16 08:30,277.44,47451.0,29.0,1.0,82.0
2024/08/16 08:45,279.11,47843.0,30.0,1.0,61.5
2024/08/16 09:00,283.5,49112.0,31.0,1.0,41.0
2024/08/16 09:15,285.56,50360.0,31.0,1.0,41.0
2024/08/16 09:30,286.01,51154.0,31.0,1.0,41.0
2024/08/16 09:45,286.29,51379.0,31.0,1.5,41.0
2024/08/16 10:00,281.84,50911.0,31.0,2.0,41.0
2024/08/16 10:15,279.66,50624.0,31.5,1.5,59.5
2024/08/16 10:30,284.13,51830.0,32.0,1.0,78.0
2024/08/16 10:45,271.29,52796.0,32.0,1.5,78.0
2024/08/16 11:00,182.91,53088.0,32.0,2.0,78.0
2024/08/16 11:15,227.77,54569.0,32.5,2.0,79.5
2024/08/16 11:30,250.0,56520.0,33.0,2.0,81.0
2024/08/16 11:45,169.99,56331.0,33.0,2.0,81.0
2024/08/16 12:00,40.61,53713.0,33.0,2.0,81.0
2024/08/16 12:15,213.0,54521.0,34.0,2.0,81.0
2024/08/16 12:30,50.26,54723.0,35.0,2.0,81.0
2024/08/16 12:45,198.37,55134.0,34.5,2.5,81.0
2024/08/16 13:00,59.97,56026.0,34.0,3.0,81.0
2024/08/16 13:15,220.4,56853.0,33.5,3.0,50.5
2024/08/16 13:30,250.8,58663.0,33.0,3.0,20.0
2024/08/16 13:45,278.93,61023.0,32.0,4.5,24.0
2024/08/16 14:00,261.05,60557.0,31.0,6.0,28.0
2024/08/16 14:15,270.55,59392.0,31.0,4.0,46.0
2024/08/16 14:30,285.71,60129.0,31.0,2.0,64.0
2024/08/16 14:45,262.67,60554.0,31.0,2.5,64.0
2024/08/16 15:00,274.44,60285.0,31.0,3.0,64.0
2024/08/16 15:15,290.12,59683.0,31.5,3.0,64.0
2024/08/16 15:30,267.59,59599.0,32.0,3.0,64.0
2024/08/16 15:45,268.23,59560.0,31.5,5.0,64.0
2024/08/16 16:00,263.83,58084.0,31.0,7.0,64.0
2024/08/16 16:15,98.41,58024.0,31.0,6.5,64.0
2024/08/16 16:30,253.95,58066.0,31.0,6.0,64.0
2024/08/16 16:45,221.07,57571.0,30.5,5.5,73.0
2024/08/16 17:00,278.98,58303.0,30.0,5.0,82.0
2024/08/16 17:15,247.23,58692.0,30.0,5.0,82.0
2024/08/16 17:30,195.6,56092.0,30.0,5.0,82.0
2024/08/16 17:45,255.09,54155.0,29.5,4.5,82.0
2024/08/16 18:00,143.16,54004.0,29.0,4.0,82.0
2024/08/16 18:15,260.61,54353.0,29.0,4.0,82.0
2024/08/16 18:30,228.57,56131.0,29.0,4.0,82.0
2024/08/16 18:45,241.73,57621.0,29.0,4.0,82.0
2024/08/16 19:00,270.52,59082.0,29.0,4.0,82.0
2024/08/16 19:15,271.05,59878.0,28.5,3.5,82.0
2024/08/16 19:30,291.72,59378.0,28.0,3.0,82.0
2024/08/16 19:45,282.86,58751.0,28.0,3.0,82.0
2024/08/16 20:00,280.35,57436.0,28.0,3.0,82.0
2024/08/16 20:15,285.05,56621.0,28.0,3.0,82.0
2024/08/16 20:30,281.72,56520.0,28.0,3.0,82.0
2024/08/16 20:45,284.47,56062.0,28.0,3.0,82.0
2024/08/16 21:00,284.77,54449.0,28.0,3.0,82.0
2024/08/16 21:15,286.01,52721.0,28.0,3.0,82.0
2024/08/16 21:30,286.66,51606.0,28.0,3.0,82.0
2024/08/16 21:45,286.39,49579.0,28.0,3.0,82.0
2024/08/16 22:00,284.32,49356.0,28.0,3.0,82.0
2024/08/16 22:15,281.63,47614.0,28.0,2.5,82.0
2024/08/16 22:30,278.86,45978.0,28.0,2.0,82.0
2024/08/16 22:45,268.33,45686.0,28.0,2.0,81.5
2024/08/16 23:00,218.94,44745.0,28.0,2.0,81.0
2024/08/16 23:15,221.83,42510.0,28.0,2.0,81.0
2024/08/16 23:30,200.12,42482.0,28.0,2.0,81.0
2024/08/16 23:45,132.16,40570.0,28.0,2.0,81.0
2024/08/17 00:00,196.63,33257.0,28.0,2.0,81.0
2024/08/17 00:15,330.0,37834.0,28.0,2.0,81.5
2024/08/17 00:30,286.0,37792.0,28.0,2.0,82.0
2024/08/17 00:45,281.0,37047.0,28.0,2.0,82.0
2024/08/17 01:00,272.0,36401.0,28.0,2.0,82.0
2024/08/17 01:15,272.01,35291.0,28.0,2.0,81.5
2024/08/17 01:30,270.0,35541.0,28.0,2.0,81.0
2024/08/17 01:45,272.01,35263.0,28.0,2.0,81.0
2024/08/17 02:00,270.13,34570.0,28.0,2.0,81.0
2024/08/17 02:15,250.0,33977.0,27.5,2.5,81.0
2024/08/17 02:30,269.0,33503.0,27.0,3.0,81.0
2024/08/17 02:45,190.0,33823.0,27.0,3.0,81.0
2024/08/17 03:00,255.34,33570.0,27.0,3.0,81.0
2024/08/17 03:15,240.0,33411.0,27.0,3.0,81.0
2024/08/17 03:30,200.0,32643.0,27.0,3.0,81.0
2024/08/17 03:45,200.0,32012.0,26.5,3.0,88.0
2024/08/17 04:00,150.0,31161.0,26.0,3.0,95.0
2024/08/17 04:15,50.0,30643.0,26.0,3.5,97.5
2024/08/17 04:30,0.82,30444.0,26.0,4.0,100.0
2024/08/17 04:45,0.0,30255.0,26.0,3.5,98.0
2024/08/17 05:00,0.1,29738.0,26.0,3.0,96.0
2024/08/17 05:15,0.0,29978.0,26.0,3.5,96.0
2024/08/17 05:30,0.0,30335.0,26.0,4.0,96.0
2024/08/17 05:45,0.0,31080.0,26.0,3.0,98.0
2024/08/17 06:00,0.0,31756.0,26.0,2.0,100.0
2024/08/17 06:15,0.0,33423.0,26.0,2.0,100.0
2024/08/17 06:30,0.0,34732.0,26.0,2.0,100.0
2024/08/17 06:45,51.0,36220.0,26.0,2.5,100.0
2024/08/17 07:00,130.0,36095.0,26.0,3.0,100.0
2024/08/17 07:15,181.0,35549.0,26.0,3.5,100.0
2024/08/17 07:30,160.0,35974.0,26.0,4.0,100.0
2024/08/17 07:45,0.0,36603.0,26.5,3.5,100.0
2024/08/17 08:00,50.0,37130.0,27.0,3.0,100.0
2024/08/17 08:15,64.71,40342.0,27.5,3.5,100.0
2024/08/17 08:30,15.26,42549.0,28.0,4.0,100.0
2024/08/17 08:45,5.79,44532.0,28.0,4.0,100.0
2024/08/17 09:00,5.79,46564.0,28.0,4.0,100.0
2024/08/17 09:15,48.54,47821.0,28.0,3.5,100.0
2024/08/17 09:30,5.79,48773.0,28.0,3.0,100.0
2024/08/17 09:45,15.24,48872.0,28.0,3.0,100.0
2024/08/17 10:00,5.79,48001.0,28.0,3.0,100.0
2024/08/17 10:15,43.19,48086.0,28.0,3.0,98.0
2024/08/17 10:30,7.63,48271.0,28.0,3.0,96.0
2024/08/17 10:45,48.39,49293.0,28.0,3.0,98.0
2024/08/17 11:00,15.24,49828.0,28.0,3.0,100.0
2024/08/17 11:15,6.86,50784.0,28.0,2.5,100.0
2024/08/17 11:30,5.79,52728.0,28.0,2.0,100.0
2024/08/17 11:45,0.0,51304.0,28.0,2.5,100.0
2024/08/17 12:00,0.0,51802.0,28.0,3.0,100.0
2024/08/17 12:15,55.48,52586.0,28.0,3.0,98.5
2024/08/17 12:30,280.93,52947.0,28.0,3.0,97.0
2024/08/17 12:45,0.0,53146.0,28.0,2.5,97.0
2024/08/17 13:00,5.79,54247.0,28.0,2.0,97.0
2024/08/17 13:15,5.79,55208.0,27.5,2.0,96.0
2024/08/17 13:30,15.24,57140.0,27.0,2.0,95.0
2024/08/17 13:45,43.07,58780.0,27.0,1.5,96.0
2024/08/17 14:00,15.24,57953.0,27.0,1.0,97.0
2024/08/17 14:15,15.24,57249.0,26.5,0.5,97.0
2024/08/17 14:30,15.24,58590.0,26.0,0.0,97.0
2024/08/17 14:45,62.08,57930.0,26.5,0.5,97.0
2024/08/17 15:00,15.24,57570.0,27.0,1.0,97.0
2024/08/17 15:15,11.78,57367.0,27.0,1.0,98.5
2024/08/17 15:30,10.73,57050.0,27.0,1.0,100.0
2024/08/17 15:45,6.86,56416.0,27.0,1.5,100.0
2024/08/17 16:00,15.24,54948.0,27.0,2.0,100.0
2024/08/17 16:15,18.53,55716.0,27.0,2.0,100.0
2024/08/17 16:30,20.18,56319.0,27.0,2.0,100.0
2024/08/17 16:45,20.68,56237.0,27.0,2.0,100.0
2024/08/17 17:00,30.33,55906.0,27.0,2.0,100.0
2024/08/17 17:15,21.95,57092.0,27.0,2.5,100.0
2024/08/17 17:30,22.02,54929.0,27.0,3.0,100.0
2024/08/17 17:45,20.87,53294.0,27.0,3.0,100.0
2024/08/17 18:00,20.91,53306.0,27.0,3.0,100.0
2024/08/17 18:15,20.84,53463.0,27.0,2.5,100.0
2024/08/17 18:30,19.83,54742.0,27.0,2.0,100.0
2024/08/17 18:45,19.83,56763.0,26.5,2.5,100.0
2024/08/17 19:00,190.96,58435.0,26.0,3.0,100.0
2024/08/17 19:15,276.11,58244.0,26.0,3.0,100.0
2024/08/17 19:30,254.78,57786.0,26.0,3.0,100.0
2024/08/17 19:45,241.48,56974.0,26.0,3.0,60.0
2024/08/17 20:00,222.8,55988.0,26.0,3.0,20.0
2024/08/17 20:15,256.48,55848.0,26.0,3.0,20.0
2024/08/17 20:30,238.99,55615.0,26.0,3.0,20.0
2024/08/17 20:45,231.75,55619.0,26.0,2.5,20.0
2024/08/17 21:00,189.72,54056.0,26.0,2.0,20.0
2024/08/17 21:15,214.06,52460.0,26.0,1.5,21.5
2024/08/17 21:30,160.01,50609.0,26.0,1.0,23.0
2024/08/17 21:45,159.35,48456.0,26.0,1.5,23.0
2024/08/17 22:00,206.49,46653.0,26.0,2.0,23.0
2024/08/17 22:15,184.74,44662.0,26.0,2.0,23.0
2024/08/17 22:30,197.46,43394.0,26.0,2.0,23.0
2024/08/17 22:45,163.78,40378.0,26.0,2.0,23.0
2024/08/17 23:00,13.93,38425.0,26.0,2.0,23.0
2024/08/17 23:15,9.61,36651.0,26.0,1.5,50.5
2024/08/17 23:30,9.61,35070.0,26.0,1.0,78.0
2024/08/17 23:45,9.61,32712.0,26.0,1.0,80.0
2024/08/18 00:00,180.07,36334.0,26.0,1.0,82.0
2024/08/18 00:15,305.16,43414.0,26.0,1.5,82.0
2024/08/18 00:30,270.1,43377.0,26.0,2.0,82.0
2024/08/18 00:45,270.1,42703.0,26.0,2.0,90.0
2024/08/18 01:00,250.09,41506.0,26.0,2.0,98.0
2024/08/18 01:15,250.09,41892.0,26.0,1.5,99.0
2024/08/18 01:30,181.05,42122.0,26.0,1.0,100.0
2024/08/18 01:45,249.38,41883.0,26.0,1.0,100.0
2024/08/18 02:00,180.05,40885.0,26.0,1.0,100.0
2024/08/18 02:15,9.04,40887.0,26.0,1.0,100.0
2024/08/18 02:30,57.37,40891.0,26.0,1.0,100.0
2024/08/18 02:45,0.0,40255.0,26.0,1.0,100.0
2024/08/18 03:00,0.0,40685.0,26.0,1.0,100.0
2024/08/18 03:15,0.0,40405.0,26.0,1.0,100.0
2024/08/18 03:30,0.0,39595.0,26.0,1.0,100.0
2024/08/18 03:45,0.0,39064.0,26.0,1.0,100.0
2024/08/18 04:00,0.0,38277.0,26.0,1.0,100.0
2024/08/18 04:15,0.0,37795.0,26.0,1.0,100.0
2024/08/18 04:30,0.0,37697.0,26.0,1.0,100.0
2024/08/18 04:45,0.0,37470.0,26.0,1.5,61.0
2024/08/18 05:00,0.0,37234.0,26.0,2.0,22.0
2024/08/18 05:15,0.0,37744.0,26.0,1.5,22.0
2024/08/18 05:30,0.0,38041.0,26.0,1.0,22.0
2024/08/18 05:45,5.01,38685.0,26.0,1.0,61.0
2024/08/18 06:00,0.0,40276.0,26.0,1.0,100.0
2024/08/18 06:15,0.0,41232.0,26.0,1.0,100.0
2024/08/18 06:30,0.0,42043.0,26.0,1.0,100.0
2024/08/18 06:45,0.0,42429.0,26.5,1.0,100.0
2024/08/18 07:00,201.45,41535.0,27.0,1.0,100.0
2024/08/18 07:15,220.09,39784.0,27.0,1.5,100.0
2024/08/18 07:30,220.09,38576.0,27.0,2.0,100.0
2024/08/18 07:45,250.47,38921.0,27.0,2.5,100.0
2024/08/18 08:00,286.17,39373.0,27.0,3.0,100.0
2024/08/18 08:15,330.44,41253.0,27.0,3.0,100.0
2024/08/18 08:30,306.87,42683.0,27.0,3.0,100.0
2024/08/18 08:45,319.33,44252.0,27.5,3.0,97.5
2024/08/18 09:00,790.77,45542.0,28.0,3.0,95.0
2024/08/18 09:15,654.23,47201.0,28.0,3.0,95.0
2024/08/18 09:30,330.72,47927.0,28.0,3.0,95.0
2024/08/18 09:45,368.29,48047.0,28.0,3.0,95.0
2024/08/18 10:00,333.09,47559.0,28.0,3.0,95.0
2024/08/18 10:15,309.96,46934.0,28.0,3.0,97.5
2024/08/18 10:30,299.53,47447.0,28.0,3.0,100.0
2024/08/18 10:45,293.97,48606.0,28.5,3.0,100.0
2024/08/18 11:00,298.08,48922.0,29.0,3.0,100.0
2024/08/18 11:15,302.07,50538.0,29.5,3.0,100.0
2024/08/18 11:30,267.9,52893.0,30.0,3.0,100.0
2024/08/18 11:45,243.1,51761.0,30.5,3.0,85.0
2024/08/18 12:00,6.34,48598.0,31.0,3.0,70.0
2024/08/18 12:15,247.97,48675.0,31.0,3.5,69.5
2024/08/18 12:30,257.97,49241.0,31.0,4.0,69.0
2024/08/18 12:45,238.78,49458.0,31.0,4.0,69.0
2024/08/18 13:00,185.41,49883.0,31.0,4.0,69.0
2024/08/18 13:15,255.58,50933.0,31.0,4.0,69.0
2024/08/18 13:30,401.81,53603.0,31.0,4.0,69.0
2024/08/18 13:45,259.42,55045.0,31.5,4.0,69.0
2024/08/18 14:00,257.73,55502.0,32.0,4.0,69.0
2024/08/18 14:15,275.62,55793.0,32.0,3.5,54.0
2024/08/18 14:30,282.85,57136.0,32.0,3.0,39.0
2024/08/18 14:45,267.28,57552.0,32.0,2.5,39.0
2024/08/18 15:00,278.08,57235.0,32.0,2.0,39.0
2024/08/18 15:15,273.93,57230.0,32.0,2.5,39.0
2024/08/18 15:30,280.65,57444.0,32.0,3.0,39.0
2024/08/18 15:45,308.53,57514.0,32.0,3.5,39.5
2024/08/18 16:00,297.11,56430.0,32.0,4.0,40.0
2024/08/18 16:15,287.38,57667.0,30.0,6.5,67.5
2024/08/18 16:30,292.88,58735.0,28.0,9.0,95.0
2024/08/18 16:45,297.23,59585.0,27.0,6.0,96.5
2024/08/18 17:00,299.22,59967.0,26.0,3.0,98.0
2024/08/18 17:15,306.75,61090.0,26.0,4.0,98.0
2024/08/18 17:30,264.87,58894.0,26.0,5.0,98.0
2024/08/18 17:45,290.79,57522.0,26.0,4.0,99.0
2024/08/18 18:00,258.86,57627.0,26.0,3.0,100.0
2024/08/18 18:15,290.61,58561.0,26.0,2.5,100.0
2024/08/18 18:30,294.29,60188.0,26.0,2.0,100.0
2024/08/18 18:45,303.73,61206.0,26.0,2.0,61.5
2024/08/18 19:00,303.99,62062.0,26.0,2.0,23.0
2024/08/18 19:15,327.93,63370.0,26.0,2.0,22.5
2024/08/18 19:30,352.59,63056.0,26.0,2.0,22.0
2024/08/18 19:45,351.89,62672.0,26.0,1.5,22.0
2024/08/18 20:00,323.15,61867.0,26.0,1.0,22.0
2024/08/18 20:15,346.93,61688.0,26.0,1.0,22.0
2024/08/18 20:30,323.94,61302.0,26.0,1.0,22.0
2024/08/18 20:45,342.85,60910.0,26.0,1.5,22.0
2024/08/18 21:00,330.01,59579.0,26.0,2.0,22.0
2024/08/18 21:15,323.15,57696.0,26.0,1.5,22.0
2024/08/18 21:30,303.36,56295.0,26.0,1.0,22.0
2024/08/18 21:45,298.62,54731.0,26.0,1.0,22.0
2024/08/18 22:00,290.0,53452.0,26.0,1.0,22.0
2024/08/18 22:15,286.12,52090.0,26.0,1.0,22.0
2024/08/18 22:30,283.0,50759.0,26.0,1.0,22.0
2024/08/18 22:45,281.0,48605.0,26.0,1.0,22.0
2024/08/18 23:00,280.17,46029.0,26.0,1.0,22.0
2024/08/18 23:15,255.0,43911.0,26.0,1.5,22.5
2024/08/18 23:30,251.09,42117.0,26.0,2.0,23.0
2024/08/18 23:45,227.21,39713.0,26.0,2.5,61.5
2024/08/19 00:00,250.99,41573.0,26.0,3.0,100.0
2024/08/19 00:15,340.41,47630.0,26.0,2.5,100.0
2024/08/19 00:30,292.52,48566.0,26.0,2.0,100.0
2024/08/19 00:45,293.39,48171.0,26.0,2.0,98.0
2024/08/19 01:00,280.17,46904.0,26.0,2.0,96.0
2024/08/19 01:15,277.25,46520.0,25.5,2.5,96.0
2024/08/19 01:30,281.73,46722.0,25.0,3.0,96.0
2024/08/19 01:45,289.25,46517.0,25.0,3.0,95.5
2024/08/19 02:00,280.29,45022.0,25.0,3.0,95.0
2024/08/19 02:15,277.53,45265.0,25.5,2.5,95.0
2024/08/19 02:30,271.22,45014.0,26.0,2.0,95.0
2024/08/19 02:45,270.0,44455.0,26.0,2.5,95.0
2024/08/19 03:00,260.31,44737.0,26.0,3.0,95.0
2024/08/19 03:15,254.46,44512.0,26.0,3.0,95.0
2024/08/19 03:30,250.92,43876.0,26.0,3.0,95.0
2024/08/19 03:45,221.16,43268.0,26.0,2.5,95.0
2024/08/19 04:00,235.61,42373.0,26.0,2.0,95.0
2024/08/19 04:15,200.06,41850.0,26.0,1.0,97.5
2024/08/19 04:30,205.63,41630.0,26.0,0.0,100.0
2024/08/19 04:45,200.0,41332.0,26.0,0.5,100.0
2024/08/19 05:00,200.0,40753.0,26.0,1.0,100.0
2024/08/19 05:15,200.0,41168.0,26.0,1.0,100.0
2024/08/19 05:30,205.31,41424.0,26.0,1.0,100.0
2024/08/19 05:45,201.35,41992.0,26.0,1.0,100.0
2024/08/19 06:00,203.34,43461.0,26.0,1.0,100.0
2024/08/19 06:15,256.39,45311.0,26.0,1.5,100.0
2024/08/19 06:30,250.43,46227.0,26.0,2.0,100.0
2024/08/19 06:45,279.48,47041.0,26.0,1.5,100.0
2024/08/19 07:00,289.64,45843.0,26.0,1.0,100.0
2024/08/19 07:15,280.08,45233.0,26.0,1.0,100.0
2024/08/19 07:30,281.21,43831.0,26.0,1.0,100.0
2024/08/19 07:45,280.0,44532.0,26.0,1.0,100.0
2024/08/19 08:00,296.0,45980.0,26.0,1.0,100.0
2024/08/19 08:15,304.19,48803.0,26.5,1.0,100.0
2024/08/19 08:30,310.05,50056.0,27.0,1.0,100.0
2024/08/19 08:45,399.88,51574.0,27.0,1.5,100.0
2024/08/19 09:00,373.17,51504.0,27.0,2.0,100.0
2024/08/19 09:15,758.24,53175.0,27.0,1.5,100.0
2024/08/19 09:30,406.12,53630.0,27.0,1.0,100.0
2024/08/19 09:45,421.14,53972.0,27.5,1.0,100.0
2024/08/19 10:00,388.22,53997.0,28.0,1.0,100.0
2024/08/19 10:15,323.66,53362.0,28.0,1.5,100.0
2024/08/19 10:30,339.18,53241.0,28.0,2.0,100.0
2024/08/19 10:45,412.67,53878.0,28.5,2.0,100.0
2024/08/19 11:00,376.23,53195.0,29.0,2.0,100.0
2024/08/19 11:15,373.18,54093.0,29.0,2.0,83.0
2024/08/19 11:30,306.49,56239.0,29.0,2.0,66.0
2024/08/19 11:45,296.72,56134.0,29.5,2.0,66.0
2024/08/19 12:00,5.05,53387.0,30.0,2.0,66.0
2024/08/19 12:15,290.72,53481.0,30.5,2.0,54.0
2024/08/19 12:30,305.08,54214.0,31.0,2.0,42.0
2024/08/19 12:45,294.66,54677.0,30.5,2.0,54.0
2024/08/19 13:00,281.67,56183.0,30.0,2.0,66.0
2024/08/19 13:15,292.52,58221.0,30.5,2.5,67.5
2024/08/19 13:30,315.65,59823.0,31.0,3.0,69.0
2024/08/19 13:45,307.72,62340.0,31.0,3.0,75.5
2024/08/19 14:00,290.04,63007.0,31.0,3.0,82.0
2024/08/19 14:15,309.03,63310.0,31.5,3.0,50.0
2024/08/19 14:30,292.36,64324.0,32.0,3.0,18.0
2024/08/19 14:45,336.66,64819.0,32.5,3.5,18.0
2024/08/19 15:00,308.83,64058.0,33.0,4.0,18.0
2024/08/19 15:15,300.77,64003.0,33.0,3.5,18.0
2024/08/19 15:30,317.08,64231.0,33.0,3.0,18.0
2024/08/19 15:45,304.9,63511.0,33.0,3.0,18.0
2024/08/19 16:00,308.57,63232.0,33.0,3.0,18.0
2024/08/19 16:15,371.81,63958.0,33.0,3.0,57.0
2024/08/19 16:30,317.51,64980.0,33.0,3.0,96.0
2024/08/19 16:45,355.82,66127.0,32.5,2.5,96.0
2024/08/19 17:00,341.53,66639.0,32.0,2.0,96.0
2024/08/19 17:15,332.24,67071.0,31.5,3.5,68.0
2024/08/19 17:30,307.24,63802.0,31.0,5.0,40.0
2024/08/19 17:45,307.9,62559.0,30.5,5.0,70.0
2024/08/19 18:00,304.47,62005.0,30.0,5.0,100.0
2024/08/19 18:15,297.96,62807.0,29.5,4.5,100.0
2024/08/19 18:30,296.29,64464.0,29.0,4.0,100.0
2024/08/19 18:45,307.44,65836.0,29.0,3.5,60.5
2024/08/19 19:00,293.03,67257.0,29.0,3.0,21.0
2024/08/19 19:15,299.87,69132.0,29.0,2.5,21.0
2024/08/19 19:30,297.07,68745.0,29.0,2.0,21.0
2024/08/19 19:45,292.03,68391.0,29.0,2.0,31.0
2024/08/19 20:00,295.04,67222.0,29.0,2.0,41.0
2024/08/19 20:15,294.82,67506.0,28.5,2.0,59.5
2024/08/19 20:30,300.22,66809.0,28.0,2.0,78.0
2024/08/19 20:45,295.31,67488.0,28.0,2.5,78.0
2024/08/19 21:00,295.84,66350.0,28.0,3.0,78.0
2024/08/19 21:15,295.96,65403.0,28.0,3.0,74.0
2024/08/19 21:30,287.0,64849.0,28.0,3.0,70.0
2024/08/19 21:45,282.24,64153.0,28.0,2.5,55.5
2024/08/19 22:00,283.12,62977.0,28.0,2.0,41.0
2024/08/19 22:15,280.0,61575.0,28.0,2.0,41.0
2024/08/19 22:30,276.0,60143.0,28.0,2.0,41.0
2024/08/19 22:45,272.0,57632.0,28.0,1.5,41.0
2024/08/19 23:00,262.19,54989.0,28.0,1.0,41.0
2024/08/19 23:15,270.0,52555.0,28.0,1.0,29.5
2024/08/19 23:30,258.0,50411.0,28.0,1.0,18.0
2024/08/19 23:45,255.0,48152.0,27.5,1.0,9.0
2024/08/20 00:00,261.0,51876.0,27.0,1.0,0.0
2024/08/20 00:15,301.0,57659.0,27.5,1.0,0.0
2024/08/20 00:30,290.0,57581.0,28.0,1.0,0.0
2024/08/20 00:45,288.0,56752.0,28.0,1.0,0.0
2024/08/20 01:00,283.12,54642.0,28.0,1.0,0.0
2024/08/20 01:15,281.0,54095.0,27.5,1.0,0.0
2024/08/20 01:30,280.0,53875.0,27.0,1.0,0.0
2024/08/20 01:45,278.12,53039.0,27.0,1.5,40.5
2024/08/20 02:00,280.0,51540.0,27.0,2.0,81.0
2024/08/20 02:15,275.24,51582.0,27.0,1.5,81.0
2024/08/20 02:30,275.0,50869.0,27.0,1.0,81.0
2024/08/20 02:45,278.12,50170.0,27.5,1.5,81.0
2024/08/20 03:00,275.64,50531.0,28.0,2.0,81.0
2024/08/20 03:15,258.0,50201.0,28.0,1.5,81.0
2024/08/20 03:30,254.0,49258.0,28.0,1.0,81.0
2024/08/20 03:45,260.0,48734.0,28.0,1.0,81.0
2024/08/20 04:00,240.22,47894.0,28.0,1.0,81.0
2024/08/20 04:15,230.0,47278.0,28.0,1.5,81.5
2024/08/20 04:30,230.0,46873.0,28.0,2.0,82.0
2024/08/20 04:45,200.0,46258.0,28.0,2.0,82.0
2024/08/20 05:00,180.0,45767.0,28.0,2.0,82.0
2024/08/20 05:15,180.0,45878.0,28.0,2.0,82.0
2024/08/20 05:30,170.0,46075.0,28.0,2.0,82.0
2024/08/20 05:45,200.0,46710.0,27.5,2.0,82.0
2024/08/20 06:00,200.0,48371.0,27.0,2.0,82.0
2024/08/20 06:15,250.0,49815.0,27.5,1.5,61.5
2024/08/20 06:30,248.11,50583.0,28.0,1.0,41.0
2024/08/20 06:45,285.13,51216.0,28.0,1.0,41.0
2024/08/20 07:00,279.12,50055.0,28.0,1.0,41.0
2024/08/20 07:15,275.64,49067.0,28.0,1.0,32.0
2024/08/20 07:30,275.64,49272.0,28.0,1.0,23.0
2024/08/20 07:45,277.63,50010.0,28.5,1.5,25.5
2024/08/20 08:00,291.28,52266.0,29.0,2.0,28.0
2024/08/20 08:15,347.26,55026.0,29.0,2.0,28.0
2024/08/20 08:30,310.51,55800.0,29.0,2.0,28.0
2024/08/20 08:45,324.54,57050.0,29.5,2.0,28.0
2024/08/20 09:00,356.26,56959.0,30.0,2.0,28.0
2024/08/20 09:15,349.25,58364.0,30.0,2.5,28.0
2024/08/20 09:30,350.47,58924.0,30.0,3.0,28.0
2024/08/20 09:45,399.8,58986.0,30.0,2.0,28.0
2024/08/20 10:00,354.4,58530.0,30.0,1.0,28.0
2024/08/20 10:15,400.0,57725.0,30.0,1.5,28.0
2024/08/20 10:30,339.18,57508.0,30.0,2.0,28.0
2024/08/20 10:45,330.28,58189.0,30.0,2.5,28.0
2024/08/20 11:00,300.0,58039.0,30.0,3.0,28.0
2024/08/20 11:15,297.0,59282.0,30.5,3.0,27.0
2024/08/20 11:30,295.0,60793.0,31.0,3.0,26.0
2024/08/20 11:45,277.3,60627.0,31.0,3.0,54.0
2024/08/20 12:00,0.0,55740.0,31.0,3.0,82.0
2024/08/20 12:15,260.02,55365.0,31.5,3.0,82.0
2024/08/20 12:30,261.34,56658.0,32.0,3.0,82.0
2024/08/20 12:45,271.0,57513.0,32.0,3.0,82.0
