时间,电价(元/kWh),负荷(kW),温度(℃),风速(m/s),云量(%)
2024/9/26 8:45,357.8029,43082,28,1,25
2024/9/26 9:00,381.227,43223,29,1,25
2024/9/26 9:15,391.6692,44731,28.5,1,25
2024/9/26 9:30,385.7404,45479,28,1,25
2024/9/26 9:45,366.3312,46223,29,1.5,25
2024/9/26 10:00,376.3965,46785,30,2,25
2024/9/26 10:15,387.4202,46295,29.5,2,25
2024/9/26 10:30,385.2461,46647,29,2,25
2024/9/26 10:45,370.8917,46511,30,1.5,24
2024/9/26 11:00,354.7982,47177,31,1,23
2024/9/26 11:15,385.8027,48249,31,1.5,23
2024/9/26 11:30,388.4959,47562,31,2,23
2024/9/26 11:45,343.2072,44473,31,2,52.5
2024/9/26 12:00,257.2328,41563,31,2,82
2024/9/26 12:15,375.0646,41851,31,2,82
2024/9/26 12:30,357.258,41723,31,2,82
2024/9/26 12:45,373.0906,41921,31.5,2.5,80
2024/9/26 13:00,373.7809,41746,32,3,78
2024/9/26 13:15,418.7178,42275,32,3,78
2024/9/26 13:30,521.6184,44430,32,3,78
2024/9/26 13:45,799.7991,48513,32,3.5,78
2024/9/26 14:00,531.2134,47429,32,4,78
2024/9/26 14:15,893.787,47064,32,3.5,78.5
2024/9/26 14:30,590.6977,46706,32,3,79
2024/9/26 14:45,499.5804,47097,32.5,3,80
2024/9/26 15:00,407.7416,46954,33,3,81
2024/9/26 15:15,390.5525,47115,32.5,3.5,81
2024/9/26 15:30,420.3911,47440,32,4,81
2024/9/26 15:45,431.3843,48140,32,4,59
2024/9/26 16:00,387.5837,47885,32,4,37
2024/9/26 16:15,403.9594,48304,32,4,37
2024/9/26 16:30,453.817,48419,32,4,37
2024/9/26 16:45,495.8187,49352,32,3.5,18.5
2024/9/26 17:00,465.6875,50254,32,3,0
2024/9/26 17:15,427.6718,50847,31.5,2.5,0
2024/9/26 17:30,353.7732,49922,31,2,0
2024/9/26 17:45,358.0338,48346,31,2,0
2024/9/26 18:00,383.6869,46510,31,2,0
2024/9/26 18:15,354.2093,46295,30.5,2.5,0
2024/9/26 18:30,380.7275,46554,30,3,0
2024/9/26 18:45,394.8484,48476,30,2.5,0
2024/9/26 19:00,385.3591,47582,30,2,0
2024/9/26 19:15,417.6275,49723,30,2,0
2024/9/26 19:30,401.4788,50861,30,2,0
2024/9/26 19:45,394.1283,50412,30,2,0
2024/9/26 20:00,371.4574,50029,30,2,0
2024/9/26 20:15,406.4377,50820,29.5,1.5,0
2024/9/26 20:30,386.7286,50300,29,1,0
2024/9/26 20:45,419.4405,50251,28.5,1,0
2024/9/26 21:00,399.8247,48372,28,1,0
2024/9/26 21:15,419.7447,48812,28,1,0
2024/9/26 21:30,394.852,47665,28,1,0
2024/9/26 21:45,409.8676,47726,28,1.5,0
2024/9/26 22:00,409.4473,45987,28,2,0
2024/9/26 22:15,472.7359,44927,27.5,1.5,0
2024/9/26 22:30,407.7665,43810,27,1,0
2024/9/26 22:45,380.2768,42128,27,1,0
2024/9/26 23:00,347.4626,40283,27,1,0
2024/9/26 23:15,331.0328,39490,27,1.5,0
2024/9/26 23:30,322.7643,38001,27,2,0
2024/9/26 23:45,327.6505,37185,27.5,1.5,0
2024/9/27 0:00,326.8226,69414,28,1,0
2024/9/27 0:15,452.3517,73485,27.5,1,0
2024/9/27 0:30,362.7983,73639,27,1,0
2024/9/27 0:45,382.9136,72889,27,1,0
2024/9/27 1:00,390.0422,71834,27,1,0
2024/9/27 1:15,399.9346,70896,27,1.5,0
2024/9/27 1:30,499.6256,70043,27,2,0
2024/9/27 1:45,748.8876,69068,26.5,1.5,0
2024/9/27 2:00,789.2861,68662,26,1,0
2024/9/27 2:15,789.4679,67424,26,1,0
2024/9/27 2:30,997.6187,66937,26,1,0
2024/9/27 2:45,749.2126,65645,26,1.5,0
2024/9/27 3:00,789.8159,64415,26,2,0
2024/9/27 3:15,426.0216,63531,26,2,0
2024/9/27 3:30,450.6724,62350,26,2,0
2024/9/27 3:45,449.4469,61494,26,1.5,0
2024/9/27 4:00,389.6788,59843,26,1,0
2024/9/27 4:15,363.4593,58849,26,1,0
2024/9/27 4:30,355.8646,57895,26,1,0
2024/9/27 4:45,357.8523,57105,26,1.5,0
2024/9/27 5:00,353.8638,56240,26,2,0
2024/9/27 5:15,364.0748,55768,26,1.5,0
2024/9/27 5:30,364.3304,55550,26,1,0
2024/9/27 5:45,381.8931,55814,26,1.5,0
2024/9/27 6:00,391.6489,55580,26,2,0
2024/9/27 6:15,489.1392,56589,25.5,2,0
2024/9/27 6:30,518.8021,56241,25,2,0
2024/9/27 6:45,802.5117,55773,25.5,2,18
2024/9/27 7:00,404.112,54626,26,2,36
2024/9/27 7:15,388.1062,53770,26.5,1.5,36
2024/9/27 7:30,373.7191,53389,27,1,36
2024/9/27 7:45,374.7896,52977,27.5,1,36
2024/9/27 8:00,383.4578,56284,28,1,36
2024/9/27 8:15,358.4659,59499,28,1,36
2024/9/27 8:30,377.9742,60128,28,1,36
2024/9/27 8:45,390.7129,62814,29,1.5,58.5
2024/9/27 9:00,397.9962,64671,30,2,81
2024/9/27 9:15,385.4321,66354,30,1.5,81
2024/9/27 9:30,378.24,67750,30,1,81
2024/9/27 9:45,367.3612,67982,30.5,1,58.5
2024/9/27 10:00,392.4751,68696,31,1,36
2024/9/27 10:15,360.0726,68309,31,1,27
2024/9/27 10:30,354.7929,68583,31,1,18
2024/9/27 10:45,357.1999,69123,31.5,1.5,19.5
2024/9/27 11:00,365.2517,69462,32,2,21
2024/9/27 11:15,360.0939,70231,32,2.5,51
2024/9/27 11:30,346.8179,68553,32,3,81
2024/9/27 11:45,333.1845,67192,32,2.5,81
2024/9/27 12:00,242.0584,60777,32,2,81
2024/9/27 12:15,369.027,61839,32.5,3,81
2024/9/27 12:30,351.9137,63693,33,4,81
2024/9/27 12:45,349.2901,65059,33.5,4,81
2024/9/27 13:00,348.3723,66578,34,4,81
2024/9/27 13:15,364.567,68535,34.5,3,81
2024/9/27 13:30,368.3353,69544,35,2,81
2024/9/27 13:45,386.1497,72080,35,2,60
2024/9/27 14:00,371.1549,71396,35,2,39
2024/9/27 14:15,379.0117,72118,34.5,2,68
2024/9/27 14:30,378.8907,72233,34,2,97
2024/9/27 14:45,373.9647,73200,33.5,2.5,96
2024/9/27 15:00,371.0923,73038,33,3,95
2024/9/27 15:15,366.2585,72264,33,3,68.5
2024/9/27 15:30,376.2397,72682,33,3,42
2024/9/27 15:45,414.897,72123,33.5,3,40.5
2024/9/27 16:00,404.8836,72034,34,3,39
2024/9/27 16:15,481.8788,72313,33.5,3,39
2024/9/27 16:30,477.2998,73123,33,3,39
2024/9/27 16:45,583.4349,73803,33,3.5,27.5
2024/9/27 17:00,606.155,74204,33,4,16
2024/9/27 17:15,792.3334,74197,33,4,8
2024/9/27 17:30,415.2191,71821,33,4,0
2024/9/27 17:45,401.896,71324,33,4,0
2024/9/27 18:00,391.9214,71150,33,4,0
2024/9/27 18:15,454.3797,72187,32.5,3.5,0
2024/9/27 18:30,501.9144,73102,32,3,0
2024/9/27 18:45,512.5485,75422,32,3,0
2024/9/27 19:00,410.8983,74701,32,3,0
2024/9/27 19:15,505.8192,74876,32,2.5,0
2024/9/27 19:30,463.4363,74403,32,2,0
2024/9/27 19:45,504.0863,74709,32,2,0
2024/9/27 20:00,413.2581,73886,32,2,0
2024/9/27 20:15,459.6529,74150,31.5,2.5,0
2024/9/27 20:30,591.9202,74521,31,3,0
2024/9/27 20:45,694.9614,74837,31,2.5,0
2024/9/27 21:00,613.8513,74194,31,2,0
2024/9/27 21:15,770.0884,73893,31,2,0
2024/9/27 21:30,956.3993,74476,31,2,0
2024/9/27 21:45,788.9106,74883,30.5,2,0
2024/9/27 22:00,787.5273,73955,30,2,0
2024/9/27 22:15,787.2763,74169,30,2,0
2024/9/27 22:30,1064.1296,74504,30,2,0
2024/9/27 22:45,788.1553,74146,30,2,0
2024/9/27 23:00,788.3317,72663,30,2,0
2024/9/27 23:15,452.2343,72227,29.5,2,0
2024/9/27 23:30,401.5047,72272,29,2,0
2024/9/27 23:45,358.9783,70562,29,2,0
2024/9/28 0:00,354.71,58372,29,2,0
2024/9/28 0:15,839.9355,62365,29,1.5,0
2024/9/28 0:30,500.6442,61596,29,1,0
2024/9/28 0:45,599.3707,61737,29,1.5,0
2024/9/28 1:00,586.0224,61254,29,2,0
2024/9/28 1:15,533.6151,59439,28.5,2,0
2024/9/28 1:30,842.5922,60939,28,2,0
2024/9/28 1:45,788.4951,60588,28.5,2,0
2024/9/28 2:00,788.5304,60379,29,2,0
2024/9/28 2:15,788.2012,59742,28.5,1.5,0
2024/9/28 2:30,697.9387,58359,28,1,0
2024/9/28 2:45,689.9506,57590,28,1.5,0
2024/9/28 3:00,788.189,56852,28,2,0
2024/9/28 3:15,699.7654,55921,28,2,0
2024/9/28 3:30,460.7199,55689,28,2,0
2024/9/28 3:45,389.5777,54911,27.5,2,0
2024/9/28 4:00,428.5188,53755,27,2,0
2024/9/28 4:15,384.5895,52739,27,1.5,0
2024/9/28 4:30,410.898,51929,27,1,0
2024/9/28 4:45,374.6124,51063,27,1,0
2024/9/28 5:00,379.8801,50318,27,1,0
2024/9/28 5:15,374.6124,49709,27,1,0
2024/9/28 5:30,369.6705,49093,27,1,0
2024/9/28 5:45,372.2754,48419,27,1.5,0
2024/9/28 6:00,369.7805,47645,27,2,0
2024/9/28 6:15,369.6711,47221,27,2,0
2024/9/28 6:30,379.6575,46672,27,2,0
2024/9/28 6:45,380.2068,46215,27,2,0
2024/9/28 7:00,374.3131,45377,27,2,0
2024/9/28 7:15,350.4424,44529,27.5,2,0
2024/9/28 7:30,345.144,42507,28,2,0
2024/9/28 7:45,345.5378,41435,28.5,2,0
2024/9/28 8:00,350.8962,40294,29,2,0
2024/9/28 8:15,318.4747,40804,29.5,1.5,0
2024/9/28 8:30,368.2781,39532,30,1,0
2024/9/28 8:45,363.2346,40348,30.5,1,9
2024/9/28 9:00,374.4758,40335,31,1,18
2024/9/28 9:15,394.8724,40600,31,1.5,27
2024/9/28 9:30,381.5591,41576,31,2,36
2024/9/28 9:45,384.09,42080,31,2,28.5
2024/9/28 10:00,360.4091,41338,31,2,21
2024/9/28 10:15,353.2482,40593,30.5,2,18.5
2024/9/28 10:30,354.7261,41551,30,2,16
2024/9/28 10:45,359.5398,41396,31.5,2,28
2024/9/28 11:00,349.0106,41699,33,2,40
2024/9/28 11:15,348.9217,41382,33,1.5,38
2024/9/28 11:30,339.9313,42400,33,1,36
2024/9/28 11:45,334.5656,41257,32.5,1.5,35.5
2024/9/28 12:00,5.3922,37619,32,2,35
2024/9/28 12:15,354.1822,39753,33,2,35
2024/9/28 12:30,345.8028,41448,34,2,35
2024/9/28 12:45,341.7301,42198,34,2,35.5
2024/9/28 13:00,351.0128,42091,34,2,36
2024/9/28 13:15,356.0984,43158,34,2.5,36
2024/9/28 13:30,361.3877,41590,34,3,36
2024/9/28 13:45,379.4684,43343,34.5,2.5,36
2024/9/28 14:00,381.6967,43615,35,2,36
2024/9/28 14:15,363.2249,44160,34.5,3,27
2024/9/28 14:30,374.2326,44265,34,4,18
2024/9/28 14:45,352.6867,44372,34,3.5,57
2024/9/28 15:00,388.7067,43219,34,3,96
2024/9/28 15:15,360.0909,42653,34,3,57
2024/9/28 15:30,360.3308,42393,34,3,18
2024/9/28 15:45,381.5825,42661,34,2.5,17
2024/9/28 16:00,417.9345,43351,34,2,16
2024/9/28 16:15,386.6224,43940,34,2.5,16
2024/9/28 16:30,379.4024,44265,34,3,16
2024/9/28 16:45,389.2765,43941,34,3,16
2024/9/28 17:00,458.0176,45071,34,3,16
2024/9/28 17:15,499.4767,45680,33.5,2.5,8
2024/9/28 17:30,380.6603,44615,33,2,0
2024/9/28 17:45,365.9592,44288,33,2,0
2024/9/28 18:00,374.5495,44838,33,2,0
2024/9/28 18:15,384.8073,44562,32.5,2,0
2024/9/28 18:30,399.7676,43522,32,2,0
2024/9/28 18:45,459.5541,42446,32,2,0
2024/9/28 19:00,518.7369,42589,32,2,0
2024/9/28 19:15,497.1193,44540,31.5,2,0
2024/9/28 19:30,500.8597,45251,31,2,0
2024/9/28 19:45,494.3722,45768,31,2,0
2024/9/28 20:00,496.9505,46272,31,2,0
2024/9/28 20:15,497.0881,47371,31,2.5,0
2024/9/28 20:30,499.0464,47793,31,3,0
2024/9/28 20:45,496.2214,48484,30.5,2.5,0
2024/9/28 21:00,499.3063,49509,30,2,0
2024/9/28 21:15,646.6492,50146,30,2,0
2024/9/28 21:30,506.7611,50975,30,2,0
2024/9/28 21:45,499.441,51286,29.5,2,0
2024/9/28 22:00,497.1878,52391,29,2,0
2024/9/28 22:15,687.3769,52900,29.5,2.5,0
2024/9/28 22:30,587.5239,53240,30,3,0
2024/9/28 22:45,499.4983,52620,30,2.5,0
2024/9/28 23:00,465.2506,51348,30,2,0
2024/9/28 23:15,450.2616,50082,29.5,2.5,0
2024/9/28 23:30,340.1577,50323,29,3,0
2024/9/28 23:45,352.32,49128,29,3,0
2024/9/29 0:00,349.4376,58443,29,3,0
2024/9/29 0:15,786.6545,61863,29,2.5,0
2024/9/29 0:30,424.0573,61148,29,2,0
2024/9/29 0:45,369.8609,61207,29,2,20.5
2024/9/29 1:00,355.2133,59241,29,2,41
2024/9/29 1:15,350.0422,57798,28.5,2,28
2024/9/29 1:30,350.0553,57969,28,2,15
2024/9/29 1:45,340.0368,58715,28,2,15
2024/9/29 2:00,340.2573,58165,28,2,15
2024/9/29 2:15,340.2587,57793,28,2.5,15
2024/9/29 2:30,368.1759,56883,28,3,15
2024/9/29 2:45,355.7409,55721,28,2.5,48
2024/9/29 3:00,350.1508,54525,28,2,81
2024/9/29 3:15,350.0249,54916,28,2,81
2024/9/29 3:30,342.0187,53774,28,2,81
2024/9/29 3:45,358.6758,52970,27.5,2,40.5
2024/9/29 4:00,332.64,52283,27,2,0
2024/9/29 4:15,340,51172,27,2,0
2024/9/29 4:30,327,50030,27,2,0
2024/9/29 4:45,320.65,49203,27,2.5,0
2024/9/29 5:00,318.1447,48385,27,3,0
2024/9/29 5:15,322,48568,27,3,0
2024/9/29 5:30,340,48535,27,3,0
2024/9/29 5:45,344,49067,27,2.5,0
2024/9/29 6:00,357.66,49951,27,2,0
2024/9/29 6:15,324,50161,27,2,0
2024/9/29 6:30,350,50185,27,2,0
2024/9/29 6:45,330,50789,27,2,40.5
2024/9/29 7:00,325.148,49551,27,2,81
2024/9/29 7:15,315.26,49796,27,2,81
2024/9/29 7:30,307.87,50165,27,2,81
2024/9/29 7:45,305,49845,27.5,2,81
2024/9/29 8:00,200,52451,28,2,81
2024/9/29 8:15,5,55696,28.5,2.5,59
2024/9/29 8:30,0,56034,29,3,37
2024/9/29 8:45,0,58424,29.5,2.5,27.5
2024/9/29 9:00,0,60142,30,2,18
2024/9/29 9:15,0,60914,31,1.5,18
2024/9/29 9:30,0,59981,32,1,18
2024/9/29 9:45,0,60030,32.5,1,9
2024/9/29 10:00,0,59312,33,1,0
2024/9/29 10:15,0.2682,59545,33.5,1,7.5
2024/9/29 10:30,0.2682,60997,34,1,15
2024/9/29 10:45,0.2682,61117,34,1.5,46.5
2024/9/29 11:00,1.0935,61682,34,2,78
2024/9/29 11:15,1.0935,63602,34,1.5,56.5
2024/9/29 11:30,1.0927,65275,34,1,35
2024/9/29 11:45,15.1931,63443,34.5,1.5,35
2024/9/29 12:00,39.7322,59482,35,2,35
2024/9/29 12:15,136.6252,59910,34.5,1.5,35.5
2024/9/29 12:30,337.1927,61512,34,1,36
2024/9/29 12:45,174.6156,62189,34,1,36
2024/9/29 13:00,336.2871,63495,34,1,36
2024/9/29 13:15,343.7026,63883,33.5,1.5,36
2024/9/29 13:30,309.6201,64214,33,2,36
2024/9/29 13:45,354.2084,64184,33.5,2.5,36
2024/9/29 14:00,324.6017,64887,34,3,36
2024/9/29 14:15,304.1953,65609,34.5,3,36
2024/9/29 14:30,305.6387,66616,35,3,36
2024/9/29 14:45,305.239,66679,34.5,2.5,36.5
2024/9/29 15:00,326.1466,66685,34,2,37
2024/9/29 15:15,271.4522,66926,34.5,1.5,66.5
2024/9/29 15:30,295.4806,67703,35,1,96
2024/9/29 15:45,311.5176,68033,34.5,1.5,96
2024/9/29 16:00,272.4524,66902,34,2,96
2024/9/29 16:15,282.365,67595,34,2.5,66.5
2024/9/29 16:30,100,67140,34,3,37
2024/9/29 16:45,255,67831,34,2.5,37
2024/9/29 17:00,300.26,69267,34,2,37
2024/9/29 17:15,224.8086,71328,34,2,37
2024/9/29 17:30,162.9071,72096,34,2,37
2024/9/29 17:45,205.7475,70815,33.5,2,37
2024/9/29 18:00,12.441,70055,33,2,37
2024/9/29 18:15,100,69961,33,2,37
2024/9/29 18:30,118.7275,69785,33,2,37
2024/9/29 18:45,200,67614,32.5,2.5,37
2024/9/29 19:00,280,65086,32,3,37
2024/9/29 19:15,0,66444,32,2.5,37
2024/9/29 19:30,200.12,66430,32,2,37
2024/9/29 19:45,0,66438,32,2,27.5
2024/9/29 20:00,99.7141,65441,32,2,18
2024/9/29 20:15,0,66478,32,2,18
2024/9/29 20:30,0,66558,32,2,18
2024/9/29 20:45,0,66834,31.5,2,18
2024/9/29 21:00,0,66425,31,2,18
2024/9/29 21:15,0,65848,31,2,9
2024/9/29 21:30,0,65570,31,2,0
2024/9/29 21:45,0,65481,31,2,0
2024/9/29 22:00,0,65737,31,2,0
2024/9/29 22:15,0,65779,30.5,1.5,0
2024/9/29 22:30,0,65618,30,1,0
2024/9/29 22:45,0,64030,30,1,0
2024/9/29 23:00,5.0423,63240,30,1,0
2024/9/29 23:15,5.042,61901,30,1,0
2024/9/29 23:30,0,60085,30,1,0
2024/9/29 23:45,0.0055,58186,30,1,0
2024/9/30 0:00,308.3591,44270,30,1,0
2024/9/30 0:15,358.8119,51016,30,1.5,18
2024/9/30 0:30,278.6726,51269,30,2,36
2024/9/30 0:45,253.1445,50565,30,2.5,36
2024/9/30 1:00,246.8287,49098,30,3,36
2024/9/30 1:15,0,48019,30,3.5,36
2024/9/30 1:30,0.3022,47765,30,4,36
2024/9/30 1:45,0,46542,29.5,3.5,36
2024/9/30 2:00,0,46613,29,3,36
2024/9/30 2:15,0,45294,29,2.5,59
2024/9/30 2:30,0.3033,45307,29,2,82
2024/9/30 2:45,5.055,44479,29,2.5,59
2024/9/30 3:00,5.0344,44114,29,3,36
2024/9/30 3:15,4.9985,44071,29,3,27
2024/9/30 3:30,7.3867,43550,29,3,18
2024/9/30 3:45,0,42950,29,2.5,18
2024/9/30 4:00,278.455,42053,29,2,18
2024/9/30 4:15,295.9559,41729,29,2,9
2024/9/30 4:30,0,41540,29,2,0
2024/9/30 4:45,394.6078,41014,28.5,2,0
2024/9/30 5:00,305.7913,41140,28,2,0
2024/9/30 5:15,206.4828,41311,28,1.5,0
2024/9/30 5:30,98.652,41347,28,1,0
2024/9/30 5:45,198.7001,41984,28,1,0
2024/9/30 6:00,0,42730,28,1,0
2024/9/30 6:15,0,44339,28,1.5,0
2024/9/30 6:30,279.1851,44953,28,2,0
2024/9/30 6:45,296.6258,45447,28.5,2.5,0
2024/9/30 7:00,5.0398,45113,29,3,0
2024/9/30 7:15,10.7634,44377,29,3.5,0
2024/9/30 7:30,0,42711,29,4,0
2024/9/30 7:45,0,43004,29.5,3.5,0
2024/9/30 8:00,0,42037,30,3,0
2024/9/30 8:15,0,45649,30.5,3.5,0
2024/9/30 8:30,0,47206,31,4,0
2024/9/30 8:45,0,47767,31,3.5,0
2024/9/30 9:00,0,47238,31,3,0
2024/9/30 9:15,0,47084,31.5,2.5,9
2024/9/30 9:30,0,46922,32,2,18
2024/9/30 9:45,0,46619,32,2.5,27.5
2024/9/30 10:00,0,45773,32,3,37
2024/9/30 10:15,0,45358,33,3.5,26
2024/9/30 10:30,0,44959,34,4,15
2024/9/30 10:45,0,45080,34,4,16.5
2024/9/30 11:00,56.4924,45084,34,4,18
2024/9/30 11:15,255.846,45057,34,5,18
2024/9/30 11:30,139.052,44841,34,6,18
2024/9/30 11:45,438.6895,44801,34.5,5,18
2024/9/30 12:00,170.4688,40125,35,4,18
2024/9/30 12:15,254.46,40711,35,4.5,18
2024/9/30 12:30,1.9205,41569,35,5,18
2024/9/30 12:45,0,41377,35.5,5,18
2024/9/30 13:00,0,41919,36,5,18
2024/9/30 13:15,397.0618,43480,35.5,5,18
2024/9/30 13:30,850.8113,46165,35,5,18
2024/9/30 13:45,6.1657,49729,35.5,5.5,19.5
2024/9/30 14:00,804.3226,50187,36,6,21
2024/9/30 14:15,0,50847,36,6,21
2024/9/30 14:30,0,51778,36,6,21
2024/9/30 14:45,0,52717,35.5,5.5,28.5
2024/9/30 15:00,10.7735,52618,35,5,36
2024/9/30 15:15,0,53371,35,5.5,65.5
2024/9/30 15:30,0,54457,35,6,95
2024/9/30 15:45,0,54208,35,6,95
2024/9/30 16:00,4.366,55349,35,6,95
2024/9/30 16:15,319.4054,56383,35.5,5.5,58
2024/9/30 16:30,300.5361,55874,36,5,21
2024/9/30 16:45,10.7303,57375,35.5,5,10.5
2024/9/30 17:00,3.7829,57060,35,5,0
2024/9/30 17:15,3.7829,57601,35,5.5,0
2024/9/30 17:30,0,56014,35,6,0
2024/9/30 17:45,5.404,54096,34.5,5.5,0
2024/9/30 18:00,5.404,54026,34,5,0
2024/9/30 18:15,0,55423,34,5,0
2024/9/30 18:30,0,55933,34,5,0
2024/9/30 18:45,340.389,56678,33.5,4,0
2024/9/30 19:00,5.0346,55321,33,3,0
2024/9/30 19:15,5.0346,56023,33,3,0
2024/9/30 19:30,201.3961,55920,33,3,0
2024/9/30 19:45,3.2835,55149,32.5,3,0
2024/9/30 20:00,5.0346,54159,32,3,0
2024/9/30 20:15,71.4842,53682,32,2.5,0
2024/9/30 20:30,4.2718,53886,32,2,0
2024/9/30 20:45,0.9067,53233,31.5,2.5,0
2024/9/30 21:00,0,52086,31,3,0
2024/9/30 21:15,0,51386,31,2.5,0
2024/9/30 21:30,0,50455,31,2,0
2024/9/30 21:45,0,49390,31,2.5,0
2024/9/30 22:00,0,48560,31,3,0
2024/9/30 22:15,0,48140,31,2.5,0
2024/9/30 22:30,0,47735,31,2,0
2024/9/30 22:45,0,46901,31,2.5,0
2024/9/30 23:00,0,45419,31,3,0
2024/9/30 23:15,0,45161,31,3,0
2024/9/30 23:30,0,43227,31,3,0
2024/9/30 23:45,0,41768,31,3.5,0
2024/10/1 0:00,0,48359,31,4,0
2024/10/1 0:15,0,49070,30.5,3.5,0
2024/10/1 0:30,160.0398,48072,30,3,0
2024/10/1 0:45,0,46543,30,3.5,0
2024/10/1 1:00,0,46918,30,4,0
2024/10/1 1:15,0,46964,30,4,0
2024/10/1 1:30,0,47219,30,4,0
2024/10/1 1:45,0,46638,30,4,0
2024/10/1 2:00,0,46444,30,4,0
2024/10/1 2:15,0,46117,30,3.5,0
2024/10/1 2:30,0,45637,30,3,0
2024/10/1 2:45,0,44701,29.5,3,0
2024/10/1 3:00,0,44383,29,3,0
2024/10/1 3:15,0,44392,29,3,0
2024/10/1 3:30,0,43526,29,3,0
2024/10/1 3:45,0,43765,29,3,0
2024/10/1 4:00,0,43425,29,3,0
2024/10/1 4:15,0,43010,29,3,0
2024/10/1 4:30,0,43068,29,3,0
2024/10/1 4:45,0,42901,29,3,0
2024/10/1 5:00,0,43128,29,3,0
2024/10/1 5:15,0,43319,29,3,0
2024/10/1 5:30,0,44138,29,3,0
2024/10/1 5:45,0,44992,28.5,3,0
2024/10/1 6:00,0,46114,28,3,0
2024/10/1 6:15,0,48394,28,3,0
2024/10/1 6:30,0,50291,28,3,0
2024/10/1 6:45,0,51948,28.5,3.5,0
2024/10/1 7:00,98.9379,53801,29,4,0
2024/10/1 7:15,0,54596,29,5,0
2024/10/1 7:30,0,53495,29,6,0
2024/10/1 7:45,0,55969,29.5,6,0
2024/10/1 8:00,0.3939,58005,30,6,0
2024/10/1 8:15,28.9352,58993,30,5.5,0
2024/10/1 8:30,0.3939,59800,30,5,0
2024/10/1 8:45,0.3939,61050,30.5,5.5,0
2024/10/1 9:00,0.3939,61401,31,6,0
2024/10/1 9:15,0.3939,60954,31.5,6,0
2024/10/1 9:30,0.3945,61335,32,6,0
2024/10/1 9:45,0,61027,32,5.5,9
2024/10/1 10:00,40.246,60231,32,5,18
2024/10/1 10:15,0,60585,32,5,49.5
2024/10/1 10:30,0,60619,32,5,81
2024/10/1 10:45,341.7203,60794,32,5.5,81
2024/10/1 11:00,245.0184,60619,32,6,81
2024/10/1 11:15,222.2125,59489,32,6.5,81
2024/10/1 11:30,0,56602,32,7,81
2024/10/1 11:45,21.2936,52519,32.5,7.5,81
2024/10/1 12:00,0,50846,33,8,81
2024/10/1 12:15,0,50504,33,8.5,81
2024/10/1 12:30,0,51255,33,9,81
2024/10/1 12:45,344.7027,50798,33,8.5,81
2024/10/1 13:00,305.5938,51732,33,8,81
2024/10/1 13:15,201.6435,53350,33,8.5,81
2024/10/1 13:30,1032.9626,57499,33,9,81
2024/10/1 13:45,0,58235,32.5,9,81
2024/10/1 14:00,201.7889,58138,32,9,81
2024/10/1 14:15,0,57476,32,8.5,81
2024/10/1 14:30,0,58221,32,8,81
2024/10/1 14:45,0,58108,32.5,7.5,81
2024/10/1 15:00,0,58696,33,7,81
2024/10/1 15:15,0,59661,32.5,7.5,81
2024/10/1 15:30,0,60139,32,8,81
2024/10/1 15:45,280.28,60216,31.5,7.5,81
2024/10/1 16:00,0,60306,31,7,81
2024/10/1 16:15,274.0525,61101,30.5,7.5,81.5
2024/10/1 16:30,53.0425,61434,30,8,82
2024/10/1 16:45,257.0425,62372,30,8.5,82
2024/10/1 17:00,792.4481,62318,30,9,82
2024/10/1 17:15,407.0425,62436,29.5,9.5,82
2024/10/1 17:30,778.3358,60611,29,10,82
2024/10/1 17:45,1003.8058,61477,28.5,9.5,82
2024/10/1 18:00,402.0425,64025,28,9,82
2024/10/1 18:15,791,64835,28,8.5,82
2024/10/1 18:30,355.6526,65816,28,8,82
2024/10/1 18:45,450,65434,27.5,8.5,82
2024/10/1 19:00,382,65717,27,9,82
2024/10/1 19:15,400,65722,27,9.5,82
2024/10/1 19:30,385,65691,27,10,82
2024/10/1 19:45,412.0425,64517,26.5,9,82
2024/10/1 20:00,410.5343,65002,26,8,82
2024/10/1 20:15,340.12,65025,26,8,82
2024/10/1 20:30,329.3415,65071,26,8,82
2024/10/1 20:45,339.2034,64748,25.5,8,51.5
2024/10/1 21:00,314.3267,63305,25,8,21
2024/10/1 21:15,373.8317,62053,25,8,21
2024/10/1 21:30,368.8848,61390,25,8,21
2024/10/1 21:45,368.8848,60994,24.5,8,21
2024/10/1 22:00,420,59184,24,8,21
2024/10/1 22:15,320.12,59119,24,8.5,21
2024/10/1 22:30,304.39,57150,24,9,21
2024/10/1 22:45,310.12,55200,23.5,9,10.5
2024/10/1 23:00,250,52883,23,9,0
2024/10/1 23:15,270.12,50521,23,8,0
2024/10/1 23:30,150,48624,23,7,0
2024/10/1 23:45,0,45894,23,7.5,0
2024/10/2 0:00,300,17733,23,8,0
2024/10/2 0:15,315,18507,23,8,18
2024/10/2 0:30,305,19062,23,8,36
2024/10/2 0:45,280,17879,23,8,59
2024/10/2 1:00,280,19265,23,8,82
2024/10/2 1:15,250,18151,23,7.5,82
2024/10/2 1:30,202,17586,23,7,82
2024/10/2 1:45,295,16647,23,6.5,41
2024/10/2 2:00,243.6132,16146,23,6,0
2024/10/2 2:15,250.21,16849,22.5,6.5,0
2024/10/2 2:30,235,15986,22,7,0
2024/10/2 2:45,100,15300,22,6.5,0
2024/10/2 3:00,200,15076,22,6,0
2024/10/2 3:15,100,14946,22,6,0
