时间,电价(元/kWh),负荷(kW),温度(℃),风速(m/s),云量(%)
2024/9/4 11:45,325.0454,56033,33.5,2,30.5
2024/9/4 12:00,280,52463,33,2,41
2024/9/4 12:15,323.6283,53866,33.5,2.5,38
2024/9/4 12:30,350.9664,54469,34,3,35
2024/9/4 12:45,356.629,56424,34,3,58
2024/9/4 13:00,346.9038,57193,34,3,81
2024/9/4 13:15,364.9143,57979,34.5,2.5,81
2024/9/4 13:30,381.4783,60213,35,2,81
2024/9/4 13:45,388.0662,63129,35.5,2.5,81
2024/9/4 14:00,362.8899,63196,36,3,81
2024/9/4 14:15,364.7782,63741,36,3,81
2024/9/4 14:30,361.4996,64955,36,3,81
2024/9/4 14:45,349.5669,65249,34,2.5,89
2024/9/4 15:00,354.0624,65809,32,2,97
2024/9/4 15:15,347.368,65990,33.5,2,90
2024/9/4 15:30,352.5786,66589,35,2,83
2024/9/4 15:45,356.6479,65840,34,2.5,89.5
2024/9/4 16:00,352.3398,66943,33,3,96
2024/9/4 16:15,360.0936,66349,33,3,66.5
2024/9/4 16:30,355.1039,65639,33,3,37
2024/9/4 16:45,365.3534,67925,33.5,2.5,18.5
2024/9/4 17:00,368.3694,68840,34,2,0
2024/9/4 17:15,371.2186,69577,34,2.5,0
2024/9/4 17:30,335.2572,68365,34,3,0
2024/9/4 17:45,352.6134,66615,34,3,18.5
2024/9/4 18:00,338.0012,66252,34,3,37
2024/9/4 18:15,344.7267,67420,30.5,5.5,67
2024/9/4 18:30,345.2117,69194,27,8,97
2024/9/4 18:45,348.464,69471,27.5,5.5,89.5
2024/9/4 19:00,343.5321,68484,28,3,82
2024/9/4 19:15,351.416,69371,28.5,2,41
2024/9/4 19:30,380.1191,69025,29,1,0
2024/9/4 19:45,367.5011,68578,28.83333333,1.166666667,0
2024/9/4 20:00,363.6411,67350,28.66666667,1.333333333,0
2024/9/4 20:15,370.2443,67904,28.5,1.5,0
2024/9/4 20:30,392.5815,68058,28.33333333,1.666666667,0
2024/9/4 20:45,373.3393,67720,28.16666667,1.833333333,0
2024/9/4 21:00,370.731,67725,28,2,0
2024/9/4 21:15,376.3272,67693,28,1.5,0
2024/9/4 21:30,381.6038,66886,28,1,0
2024/9/4 21:45,380.4341,65672,28,1,0
2024/9/4 22:00,393.1874,63916,28,1,0
2024/9/4 22:15,382.2066,63651,28,1,0
2024/9/4 22:30,391.6214,64206,28,1,0
2024/9/4 22:45,375.9413,63845,28.5,1,0
2024/9/4 23:00,365.0921,62475,29,1,0
2024/9/4 23:15,356.1559,61549,29,1,0
2024/9/4 23:30,340.4573,59553,29,1,0
2024/9/4 23:45,320.695,58255,28.5,1,0
2024/9/5 0:00,337.8677,56771,28,1,0
2024/9/5 0:15,411.9643,61169,28,1.5,0
2024/9/5 0:30,351.8211,60377,28,2,0
2024/9/5 0:45,395.5302,58960,28,1.5,0
2024/9/5 1:00,376.8652,57105,28,1,0
2024/9/5 1:15,387.3683,56052,28,1.5,0
2024/9/5 1:30,387.2322,56198,28,2,0
2024/9/5 1:45,375.0359,55837,28,2,0
2024/9/5 2:00,389.2165,55516,28,2,0
2024/9/5 2:15,388.8216,55481,28,2,19.5
2024/9/5 2:30,394.0107,54783,28,2,39
2024/9/5 2:45,383.432,53915,28,2,60.5
2024/9/5 3:00,384.8104,53739,28,2,82
2024/9/5 3:15,357.9731,53801,28,2,82
2024/9/5 3:30,369.2606,53020,28,2,82
2024/9/5 3:45,345.329,52288,28,2,49
2024/9/5 4:00,333.359,51303,28,2,16
2024/9/5 4:15,336.3208,50478,27.5,2,8
2024/9/5 4:30,327.8572,50061,27,2,0
2024/9/5 4:45,327.1789,49628,27,1.5,0
2024/9/5 5:00,318.1878,49192,27,1,0
2024/9/5 5:15,325.7888,49184,27,1,0
2024/9/5 5:30,314.1253,49470,27,1,0
2024/9/5 5:45,328.9615,49844,27,1,0
2024/9/5 6:00,320.8403,49880,27,1,0
2024/9/5 6:15,331.7928,51119,27,1.5,0
2024/9/5 6:30,332.7392,52142,27,2,0
2024/9/5 6:45,339.3782,51579,28,2.5,0
2024/9/5 7:00,322.4113,51193,29,3,0
2024/9/5 7:15,326.6105,50731,29,3,0
2024/9/5 7:30,328.5359,50977,29,3,0
2024/9/5 7:45,327.4953,49407,30,3,0
2024/9/5 8:00,371.4766,50544,31,3,0
2024/9/5 8:15,368.1673,57938,31,3.5,0
2024/9/5 8:30,399.3083,59601,31,4,0
2024/9/5 8:45,503.339,60551,31.5,3.5,0
2024/9/5 9:00,498.0197,60166,32,3,0
2024/9/5 9:15,622.2235,60104,32.5,3.5,0
2024/9/5 9:30,565.6462,58601,33,4,0
2024/9/5 9:45,513.2262,58167,33.5,4.5,0
2024/9/5 10:00,505.1121,57101,34,5,0
2024/9/5 10:15,429.5034,55933,34,5.5,0
2024/9/5 10:30,392.3974,55931,34,6,0
2024/9/5 10:45,500.7023,55705,34.5,6,8
2024/9/5 11:00,407.5259,56265,35,6,16
2024/9/5 11:15,401.5685,57146,35,6,16
2024/9/5 11:30,358.3765,56941,35,6,16
2024/9/5 11:45,341.9725,57841,35.5,6,18.5
2024/9/5 12:00,153.888,53451,36,6,21
2024/9/5 12:15,332.0206,54710,36,6.5,21
2024/9/5 12:30,353.2471,55814,36,7,21
2024/9/5 12:45,361.6912,57259,36,6.5,21
2024/9/5 13:00,359.1712,57118,36,6,21
2024/9/5 13:15,353.0679,58494,36,6.5,21
2024/9/5 13:30,375.0037,59483,36,7,21
2024/9/5 13:45,450.5239,61311,36,6.5,21
2024/9/5 14:00,422.2905,60507,36,6,21
2024/9/5 14:15,425.7866,59991,36,6.5,28.5
2024/9/5 14:30,400.1825,61237,36,7,36
2024/9/5 14:45,402.2003,61138,36,6.5,57.5
2024/9/5 15:00,404.5487,61420,36,6,79
2024/9/5 15:15,394.0063,62099,36,6.5,49.5
2024/9/5 15:30,399.0196,62359,36,7,20
2024/9/5 15:45,388.9846,62734,36,7.5,20
2024/9/5 16:00,379.1551,64716,36,8,20
2024/9/5 16:15,399.3602,64272,36,7.5,20
2024/9/5 16:30,405.076,63235,36,7,20
2024/9/5 16:45,419.8347,64994,35.5,6,20
2024/9/5 17:00,404.7439,65498,35,5,20
2024/9/5 17:15,400.0341,66585,35,5,20
2024/9/5 17:30,360.7672,64745,35,5,20
2024/9/5 17:45,341.4511,62777,34.5,5,49.5
2024/9/5 18:00,341.8429,62170,34,5,79
2024/9/5 18:15,349.8852,63918,34,5,79
2024/9/5 18:30,367.7862,65107,34,5,79
2024/9/5 18:45,380.5092,65090,33.5,4.5,79
2024/9/5 19:00,376.4373,63570,33,4,79
2024/9/5 19:15,386.0326,65107,31,4.5,79
2024/9/5 19:30,380.3829,65075,29,5,79
2024/9/5 19:45,330,64407,29,4.5,79
2024/9/5 20:00,330.01,62307,29,4,79
2024/9/5 20:15,340.3547,62733,29,4,39.5
2024/9/5 20:30,349.9693,62771,29,4,0
2024/9/5 20:45,341.7733,62380,29,3.5,0
2024/9/5 21:00,341.7733,62071,29,3,0
2024/9/5 21:15,327.2329,62338,29,3,0
2024/9/5 21:30,336.8344,62652,29,3,0
2024/9/5 21:45,322.4337,61721,29,3.5,0
2024/9/5 22:00,326.1075,60373,29,4,0
2024/9/5 22:15,320,60245,29,3,0
2024/9/5 22:30,325.21,59901,29,2,0
2024/9/5 22:45,320,58845,29.5,2.5,0
2024/9/5 23:00,309.8725,56828,30,3,0
2024/9/5 23:15,300.32,55403,30,3.5,0
2024/9/5 23:30,295.5766,53345,30,4,0
2024/9/5 23:45,290.7284,52240,30,4.5,0
2024/9/6 0:00,302.9893,54884,30,5,0
2024/9/6 0:15,367.9897,60537,30,4,0
2024/9/6 0:30,375.1328,59989,30,3,0
2024/9/6 0:45,350.8846,58621,30,3,0
2024/9/6 1:00,341.7609,57021,30,3,0
2024/9/6 1:15,335.5031,56159,29.5,3,41.5
2024/9/6 1:30,331.6888,56177,29,3,83
2024/9/6 1:45,350.9217,56218,29,2.5,83
2024/9/6 2:00,350.8599,55791,29,2,83
2024/9/6 2:15,348.7254,55982,29,2.5,83
2024/9/6 2:30,343.7829,55254,29,3,83
2024/9/6 2:45,338.8158,54567,29,3,83
2024/9/6 3:00,328.8492,54432,29,3,83
2024/9/6 3:15,332.8269,54485,29,3.5,82
2024/9/6 3:30,319.0244,53858,29,4,81
2024/9/6 3:45,327.8548,53009,29,4,81
2024/9/6 4:00,323.0688,52322,29,4,81
2024/9/6 4:15,318.9145,51656,29,4,81
2024/9/6 4:30,318.9145,51194,29,4,81
2024/9/6 4:45,314.4864,50812,29,3.5,81
2024/9/6 5:00,326.9072,50692,29,3,81
2024/9/6 5:15,304.9831,50819,28.5,3,81
2024/9/6 5:30,309.9552,51175,28,3,81
2024/9/6 5:45,308.9608,51578,28,3.5,81
2024/9/6 6:00,318.905,51842,28,4,81
2024/9/6 6:15,324.876,53095,28,4,81
2024/9/6 6:30,324.876,54118,28,4,81
2024/9/6 6:45,321.0642,54722,28,4.5,81
2024/9/6 7:00,330.8262,54283,28,5,81
2024/9/6 7:15,320.2846,53776,28,5,81
2024/9/6 7:30,321.2909,53334,28,5,81
2024/9/6 7:45,326.232,52685,28,4.5,81
2024/9/6 8:00,351.0607,55967,28,4,81
2024/9/6 8:15,363.9684,60354,28.5,4.5,81
2024/9/6 8:30,332.8045,61812,29,5,81
2024/9/6 8:45,348.5548,63189,29,5,81
2024/9/6 9:00,356.784,63126,29,5,81
2024/9/6 9:15,345.1274,63424,29,4.5,81.5
2024/9/6 9:30,370.5776,62533,29,4,82
2024/9/6 9:45,355.2066,62047,29,4.5,81.5
2024/9/6 10:00,384.664,60732,29,5,81
2024/9/6 10:15,380.8574,59890,29,5,81
2024/9/6 10:30,372.9505,59975,29,5,81
2024/9/6 10:45,367.8733,59785,29,5.5,81
2024/9/6 11:00,358.9397,61204,29,6,81
2024/9/6 11:15,356.8851,62593,28.5,6,90.5
2024/9/6 11:30,354.8055,62518,28,6,100
2024/9/6 11:45,359.7204,62443,28,5.5,100
2024/9/6 12:00,305.2816,56940,28,5,100
2024/9/6 12:15,343.3987,58312,28,5,100
2024/9/6 12:30,338.1346,59268,28,5,100
2024/9/6 12:45,315.5915,60610,28,5,100
2024/9/6 13:00,326.3456,61368,28,5,100
2024/9/6 13:15,347.0897,62475,28,4.5,100
2024/9/6 13:30,409.6797,62817,28,4,100
2024/9/6 13:45,495.7662,65065,28.5,3.5,100
2024/9/6 14:00,436.4369,63981,29,3,100
2024/9/6 14:15,430.337,64037,29,3.5,100
2024/9/6 14:30,431.5422,64940,29,4,100
2024/9/6 14:45,412.617,64674,28,4.5,100
2024/9/6 15:00,398.6277,65185,27,5,100
2024/9/6 15:15,425.8753,66634,27,5,100
2024/9/6 15:30,426.1319,66592,27,5,100
2024/9/6 15:45,378.7773,66372,27,5.5,100
2024/9/6 16:00,402.3805,68950,27,6,100
2024/9/6 16:15,398.0923,68748,27,5.5,100
2024/9/6 16:30,446.1553,68037,27,5,100
2024/9/6 16:45,420.6367,69588,27,5.5,100
2024/9/6 17:00,431.9638,70803,27,6,100
2024/9/6 17:15,438.0476,71877,27,5.5,91.5
2024/9/6 17:30,404.614,70113,27,5,83
2024/9/6 17:45,411.8329,67769,27,4.5,82.5
2024/9/6 18:00,411.4777,68139,27,4,82
2024/9/6 18:15,437.8949,69318,27,3.5,91
2024/9/6 18:30,417.8148,69706,27,3,100
2024/9/6 18:45,437.324,69747,27,3,98.5
2024/9/6 19:00,433.0993,68175,27,3,97
2024/9/6 19:15,418.7174,69208,27,3.5,98.5
2024/9/6 19:30,410.0263,68694,27,4,100
2024/9/6 19:45,417.651,68029,27,4.5,99
2024/9/6 20:00,384.678,65813,27,5,98
2024/9/6 20:15,386.4373,66240,26.5,4,99
2024/9/6 20:30,399.4981,66338,26,3,100
2024/9/6 20:45,388.156,66065,26,3.5,69.5
2024/9/6 21:00,401.0781,65288,26,4,39
2024/9/6 21:15,390.9795,65657,26.5,5.5,39
2024/9/6 21:30,375.8787,65419,27,7,39
2024/9/6 21:45,400.5967,65742,26.5,5.5,39
2024/9/6 22:00,400.2206,64456,26,4,39
2024/9/6 22:15,413.6208,64409,26,4,39
2024/9/6 22:30,437.216,64875,26,4,39
2024/9/6 22:45,388.6678,64429,26,3.5,60
2024/9/6 23:00,383.3718,62935,26,3,81
2024/9/6 23:15,373.4645,62510,26,3,81
2024/9/6 23:30,351.2588,60644,26,3,81
2024/9/6 23:45,349.8561,59893,26,3,48
2024/9/7 0:00,310,57084,26,3,15
2024/9/7 0:15,371.076,61369,26,3.5,15
2024/9/7 0:30,339.6758,60065,26,4,15
2024/9/7 0:45,340,58774,26,3.5,15
2024/9/7 1:00,330,56964,26,3,15
2024/9/7 1:15,330,55674,26,3,15
2024/9/7 1:30,325,55434,26,3,15
2024/9/7 1:45,330,54963,26,3,15
2024/9/7 2:00,325,55435,26,3,15
2024/9/7 2:15,325,55582,26,3,48
2024/9/7 2:30,317,54892,26,3,81
2024/9/7 2:45,300,54330,26,3.5,81
2024/9/7 3:00,305,53628,26,4,81
2024/9/7 3:15,310.1113,53226,26,4,81
2024/9/7 3:30,300.2586,52548,26,4,81
2024/9/7 3:45,300.4596,51641,26,4,89.5
2024/9/7 4:00,300,51067,26,4,98
2024/9/7 4:15,300,50418,26,4,99
2024/9/7 4:30,299,49955,26,4,100
2024/9/7 4:45,294,49615,26,3.5,68
2024/9/7 5:00,290,49461,26,3,36
2024/9/7 5:15,295,49574,26,3,36
2024/9/7 5:30,300,49853,26,3,36
2024/9/7 5:45,296,50189,26,4,36
2024/9/7 6:00,299,50745,26,5,36
2024/9/7 6:15,310,52371,26,4.5,36
2024/9/7 6:30,320.9955,53315,26,4,36
2024/9/7 6:45,324.9939,53750,26,3.5,59
2024/9/7 7:00,320.1059,53094,26,3,82
2024/9/7 7:15,312,52995,26.5,3,82
2024/9/7 7:30,304.5732,52685,27,3,82
2024/9/7 7:45,312,51768,27,3,91
2024/9/7 8:00,335.7512,54156,27,3,100
2024/9/7 8:15,342.0423,59354,27,3,90.5
2024/9/7 8:30,345.4353,61470,27,3,81
2024/9/7 8:45,374.1101,62907,27,3.5,81
2024/9/7 9:00,390.7363,63464,27,4,81
2024/9/7 9:15,384.2107,64811,27,4.5,90.5
2024/9/7 9:30,385.7653,65142,27,5,100
2024/9/7 9:45,400.9655,64827,27,4.5,91
2024/9/7 10:00,387.3176,64084,27,4,82
2024/9/7 10:15,360.6578,63204,27.5,3.5,82
2024/9/7 10:30,360.6578,63215,28,3,82
2024/9/7 10:45,360.9336,63190,28,3.5,82
2024/9/7 11:00,361.1603,63860,28,4,82
2024/9/7 11:15,360.8418,64392,28.5,4.5,82
2024/9/7 11:30,369.5995,64643,29,5,82
2024/9/7 11:45,342.1931,64790,29,5.5,54.5
2024/9/7 12:00,250.482,59098,29,6,27
2024/9/7 12:15,341.617,60287,29.5,5.5,27
2024/9/7 12:30,362.1003,61302,30,5,27
2024/9/7 12:45,379.5888,62431,29.5,5,27.5
2024/9/7 13:00,363.9059,63042,29,5,28
2024/9/7 13:15,363.9457,64288,29.5,5.5,28
2024/9/7 13:30,360.9696,65635,30,6,28
2024/9/7 13:45,400.5179,68398,30.5,6,28
2024/9/7 14:00,367.1143,66877,31,6,28
2024/9/7 14:15,378.3275,66881,31,6.5,55
2024/9/7 14:30,383.5587,67794,31,7,82
2024/9/7 14:45,373.264,67375,31,7,82
2024/9/7 15:00,373.6271,67834,31,7,82
2024/9/7 15:15,369.3706,69005,31.5,6.5,61
2024/9/7 15:30,369.8312,68960,32,6,40
2024/9/7 15:45,384.7319,68801,32,6.5,40
2024/9/7 16:00,388.4575,71414,32,7,40
2024/9/7 16:15,385.9068,70947,32,6.5,61
2024/9/7 16:30,381.9892,70261,32,6,82
2024/9/7 16:45,380.5481,71269,31.5,6,82
2024/9/7 17:00,382.5465,71727,31,6,82
2024/9/7 17:15,376.2117,71781,31,5.5,82
2024/9/7 17:30,352.5983,69502,31,5,82
2024/9/7 17:45,354.3602,67520,30.5,4.5,50
2024/9/7 18:00,351.069,67899,30,4,18
2024/9/7 18:15,374.9261,69427,30,3.5,18
2024/9/7 18:30,380.9113,69902,30,3,18
2024/9/7 18:45,392.7628,70298,30,3,9
2024/9/7 19:00,389.6354,68901,30,3,0
2024/9/7 19:15,401.6087,69928,29.5,3,0
2024/9/7 19:30,381.5339,68961,29,3,0
2024/9/7 19:45,355.9568,68262,29,3,0
2024/9/7 20:00,360.6296,66507,29,3,0
2024/9/7 20:15,370.4294,67480,29,2.5,0
2024/9/7 20:30,370.123,68229,29,2,0
2024/9/7 20:45,375.2865,68097,29,2,0
2024/9/7 21:00,360.0284,67213,29,2,0
2024/9/7 21:15,360.1295,67054,28.5,2,0
2024/9/7 21:30,360.1102,66069,28,2,0
2024/9/7 21:45,365.0841,66192,28.5,2.5,0
2024/9/7 22:00,370.2735,65143,29,3,0
2024/9/7 22:15,368.5463,64233,28.5,3,0
2024/9/7 22:30,360.1907,64224,28,3,0
2024/9/7 22:45,350.1554,64122,28,3,0
2024/9/7 23:00,335.2647,61799,28,3,0
2024/9/7 23:15,325.029,61562,28,2.5,0
2024/9/7 23:30,322,59378,28,2,0
2024/9/7 23:45,310,58866,28,2,0
2024/9/8 0:00,310,58535,28,2,0
2024/9/8 0:15,410.6762,62847,28,2,0
2024/9/8 0:30,370.5764,62282,28,2,0
2024/9/8 0:45,361.1449,61050,28,2,0
2024/9/8 1:00,395.9298,59175,28,2,0
2024/9/8 1:15,375.0062,57695,28,2,0
2024/9/8 1:30,340,57366,28,2,0
2024/9/8 1:45,349.0517,57350,28,2,0
2024/9/8 2:00,344,57508,28,2,0
2024/9/8 2:15,341.9613,58104,27.5,2.5,0
2024/9/8 2:30,341.9613,56966,27,3,0
2024/9/8 2:45,382.8286,56311,27,2,0
2024/9/8 3:00,344.3628,55547,27,1,0
2024/9/8 3:15,357.3875,55080,27,1.5,17.5
2024/9/8 3:30,323.1538,54401,27,2,35
2024/9/8 3:45,335.3594,53534,27,2.5,35
2024/9/8 4:00,333.4334,52793,27,3,35
2024/9/8 4:15,335.9,52033,27,2,35
2024/9/8 4:30,335.3594,51396,27,1,35
2024/9/8 4:45,339.2113,50621,27,1.5,58.5
2024/9/8 5:00,333.7415,50314,27,2,82
2024/9/8 5:15,333.6356,50177,27,2,82
2024/9/8 5:30,343.0633,50608,27,2,82
2024/9/8 5:45,343.0633,50697,27,2,81.5
2024/9/8 6:00,352.6933,50668,27,2,81
2024/9/8 6:15,362.6456,51964,27,2,81
2024/9/8 6:30,346.6758,52816,27,2,81
2024/9/8 6:45,361.6154,53172,27,1.5,51
2024/9/8 7:00,382.0167,52859,27,1,21
2024/9/8 7:15,346.9687,52774,27,1.5,51
2024/9/8 7:30,332.3314,52019,27,2,81
2024/9/8 7:45,322.5905,50628,27,2,79.5
2024/9/8 8:00,332.8986,52741,27,2,78
2024/9/8 8:15,349.3777,57211,27,2.5,50.5
2024/9/8 8:30,349.9967,59427,27,3,23
2024/9/8 8:45,363.9799,61076,27.5,3,23
2024/9/8 9:00,381.1327,61993,28,3,23
2024/9/8 9:15,368.0614,63295,28,3.5,21
2024/9/8 9:30,367.2366,63703,28,4,19
2024/9/8 9:45,376.0753,63566,28.5,4,20
2024/9/8 10:00,367.2586,63265,29,4,21
2024/9/8 10:15,351.8118,62025,29,4.5,22.5
2024/9/8 10:30,338.9382,62441,29,5,24
2024/9/8 10:45,346.0095,62400,29.5,6,24
2024/9/8 11:00,352.5867,62449,30,7,24
2024/9/8 11:15,345.4636,62539,30,6.5,22.5
2024/9/8 11:30,339.3444,62234,30,6,21
2024/9/8 11:45,325.1571,60686,29.5,5,21
2024/9/8 12:00,153.397,55355,29,4,21
2024/9/8 12:15,319.4926,56661,30,4.5,21
2024/9/8 12:30,334.8612,56798,31,5,21
2024/9/8 12:45,346.9264,56915,31.5,4.5,21
2024/9/8 13:00,339.6407,57578,32,4,21
2024/9/8 13:15,337.2668,60463,32,4,18
2024/9/8 13:30,345.5373,62659,32,4,15
2024/9/8 13:45,371.8886,65861,32,4,25
2024/9/8 14:00,323.6729,65619,32,4,35
2024/9/8 14:15,336.2446,65325,32,4,28
2024/9/8 14:30,336.8615,65970,32,4,21
2024/9/8 14:45,338.8963,66437,31.5,4,31
2024/9/8 15:00,314.4067,66692,31,4,41
2024/9/8 15:15,323.9105,67940,31.5,4.5,30
2024/9/8 15:30,332.3015,68182,32,5,19
2024/9/8 15:45,339.7382,68654,31.5,4,17
2024/9/8 16:00,351.5715,69961,31,3,15
2024/9/8 16:15,350.2639,68641,31,3,15
2024/9/8 16:30,360.6804,68336,31,3,15
2024/9/8 16:45,361.8549,68254,31,3,15
2024/9/8 17:00,371.8585,68326,31,3,15
2024/9/8 17:15,410.386,69080,30.5,3.5,15
2024/9/8 17:30,389.5063,66795,30,4,15
2024/9/8 17:45,375.9677,64917,30,3.5,7.5
2024/9/8 18:00,376.1617,65404,30,3,0
2024/9/8 18:15,400.7175,66816,30,3,0
2024/9/8 18:30,422.5014,66849,30,3,0
2024/9/8 18:45,456.9643,66958,29.5,3.5,20.5
2024/9/8 19:00,436.5405,65403,29,4,41
2024/9/8 19:15,529.8711,66674,29,4,61.5
2024/9/8 19:30,464.5882,66305,29,4,82
2024/9/8 19:45,410.2287,65381,29,4,82
2024/9/8 20:00,403.5554,63957,29,4,82
2024/9/8 20:15,399.9953,64155,28.5,4,82
2024/9/8 20:30,430.6329,64033,28,4,82
2024/9/8 20:45,450.5753,63672,28,3.5,41
2024/9/8 21:00,429.8105,63205,28,3,0
2024/9/8 21:15,420.7465,63149,28,2.5,0
2024/9/8 21:30,410.7849,62015,28,2,0
2024/9/8 21:45,527.1531,61486,28,1.5,0
2024/9/8 22:00,512.3169,60298,28,1,0
2024/9/8 22:15,433.9497,58763,28,1,0
2024/9/8 22:30,416.2345,58899,28,1,0
2024/9/8 22:45,400.7454,58465,28,1,0
2024/9/8 23:00,381.1717,56062,28,1,0
2024/9/8 23:15,344.1464,55616,27.5,1.5,0
2024/9/8 23:30,337.3958,53562,27,2,0
2024/9/8 23:45,322.7015,52564,27,2.5,17.5
2024/9/9 0:00,311.9963,52479,27,3,35
2024/9/9 0:15,356.9956,57733,27,3,58
2024/9/9 0:30,412.009,57191,27,3,81
2024/9/9 0:45,360.211,55765,27,2.5,81
2024/9/9 1:00,340.0906,54022,27,2,81
2024/9/9 1:15,339.9807,51997,27,2.5,60
2024/9/9 1:30,354.0088,51671,27,3,39
2024/9/9 1:45,342.7755,51662,27,3,19.5
2024/9/9 2:00,341.5872,51685,27,3,0
2024/9/9 2:15,357.0361,51306,26.5,3,0
2024/9/9 2:30,341.7935,50653,26,3,0
2024/9/9 2:45,341.5913,49833,26,2.5,0
2024/9/9 3:00,332.8133,48941,26,2,0
2024/9/9 3:15,341.4803,49160,26,2,0
2024/9/9 3:30,331.8503,48859,26,2,0
2024/9/9 3:45,322.4226,47710,26,1.5,0
2024/9/9 4:00,331.8503,46828,26,1,0
2024/9/9 4:15,314.5164,45500,26,1.5,0
2024/9/9 4:30,319.3314,45019,26,2,0
2024/9/9 4:45,308.0837,44580,26,1.5,0
2024/9/9 5:00,306.8121,44026,26,1,0
2024/9/9 5:15,314.5164,43938,26,1.5,0
2024/9/9 5:30,312.5905,43812,26,2,0
2024/9/9 5:45,321.2574,43904,26,2,0
2024/9/9 6:00,312.0732,43505,26,2,0
2024/9/9 6:15,312.8603,43856,26,2,0
2024/9/9 6:30,312,44129,26,2,0
2024/9/9 6:45,312.6587,43118,26,2,0
2024/9/9 7:00,314.9642,42386,26,2,0
2024/9/9 7:15,312.6715,42293,26.5,2,0
2024/9/9 7:30,313.6349,41593,27,2,0
2024/9/9 7:45,312.6715,40251,27.5,2,0
2024/9/9 8:00,342.1164,39787,28,2,0
2024/9/9 8:15,332.0758,41338,28.5,2,7.5
2024/9/9 8:30,343.9741,41731,29,2,15
2024/9/9 8:45,350.2156,42598,29.5,2,18
2024/9/9 9:00,372.592,42980,30,2,21
2024/9/9 9:15,362.5458,44106,30.5,2,21
2024/9/9 9:30,338.894,44814,31,2,21
2024/9/9 9:45,336.189,43889,31,2.5,28
2024/9/9 10:00,328.8993,43708,31,3,35
2024/9/9 10:15,322.6029,42153,31.5,3,38
2024/9/9 10:30,327.2945,42774,32,3,41
2024/9/9 10:45,331.222,43119,32,3,41
2024/9/9 11:00,311.3247,43512,32,3,41
2024/9/9 11:15,323.8265,43772,32.5,2.5,40.5
2024/9/9 11:30,318.1464,44328,33,2,40
2024/9/9 11:45,309.7306,43991,33.5,2,40
2024/9/9 12:00,160.6215,41890,34,2,40
2024/9/9 12:15,319.3352,42440,34.5,2,38
2024/9/9 12:30,318.1319,42713,35,2,36
2024/9/9 12:45,364.5353,42472,35,3,36
2024/9/9 13:00,360.2743,43075,35,4,36
2024/9/9 13:15,381.9347,44830,35,3,36
2024/9/9 13:30,410.3414,45801,35,2,36
2024/9/9 13:45,392.9239,47917,35,2.5,58.5
2024/9/9 14:00,346.41,48585,35,3,81
2024/9/9 14:15,345.2841,49708,34.5,3,81
2024/9/9 14:30,347.0766,50280,34,3,81
2024/9/9 14:45,355.1438,50705,33,4,61
2024/9/9 15:00,342.9024,50841,32,5,41
2024/9/9 15:15,334.6079,51966,32,4.5,29.5
2024/9/9 15:30,359.6472,52055,32,4,18
2024/9/9 15:45,372.5337,51969,32,3,16.5
2024/9/9 16:00,350.1475,53916,32,2,15
2024/9/9 16:15,401.7468,52347,30.5,4,55.5
2024/9/9 16:30,507.0719,52023,29,6,96
2024/9/9 16:45,448.2601,52816,29,7,95
2024/9/9 17:00,436.0147,52942,27,5,97
2024/9/9 17:15,452.7244,54061,27,4.5,89
2024/9/9 17:30,409.4318,53997,27,4,81
2024/9/9 17:45,390.2953,53377,27,3,40.5
2024/9/9 18:00,384.9992,51663,27,2,0
2024/9/9 18:15,490.9452,51838,27,1.5,0
2024/9/9 18:30,501.0472,51066,27,1,0
2024/9/9 18:45,442.3607,50129,27,1,0
2024/9/9 19:00,377.27,49722,27,1,0
2024/9/9 19:15,394.6966,50192,27.5,1,0
2024/9/9 19:30,398.6599,50209,28,1,0
2024/9/9 19:45,378.2352,50270,28,1,0
2024/9/9 20:00,370.4517,49528,28,1,0
2024/9/9 20:15,371.5768,50177,28,1,0
2024/9/9 20:30,362.3738,50762,28,1,0
2024/9/9 20:45,375.8586,50721,27.5,1,0
2024/9/9 21:00,372.7976,50200,27,1,0
2024/9/9 21:15,368.9263,50667,27,1.5,0
2024/9/9 21:30,368.8645,49848,27,2,0
2024/9/9 21:45,372.5635,49303,27,1.5,0
2024/9/9 22:00,380.294,48106,27,1,0
2024/9/9 22:15,376.6554,47006,27.5,1,0
2024/9/9 22:30,373.784,47924,28,1,0
2024/9/9 22:45,370.7625,48026,27.5,1,0
2024/9/9 23:00,365.6214,46680,27,1,0
2024/9/9 23:15,349.9684,46361,27.5,1,0
2024/9/9 23:30,339.9807,45611,28,1,0
2024/9/9 23:45,329.9889,45427,28,1,17.5
2024/9/10 0:00,359.9754,44617,28,1,35
2024/9/10 0:15,596.4019,48958,27.5,1,35
2024/9/10 0:30,435.8908,48843,27,1,35
2024/9/10 0:45,407.9905,47327,27,1,35
2024/9/10 1:00,375.0268,45429,27,1,35
2024/9/10 1:15,368.9173,44042,27,1.5,35
2024/9/10 1:30,383.9868,43228,27,2,35
2024/9/10 1:45,380.0429,42108,27,1.5,35
2024/9/10 2:00,380.3048,42483,27,1,35
2024/9/10 2:15,380.2978,42729,27,1,35
2024/9/10 2:30,375.1267,42035,27,1,35
2024/9/10 2:45,365.359,41326,27,1,35
2024/9/10 3:00,354.8204,40229,27,1,35
